"uid","platform"
"355167056586249","android"
"355167056543232","android"
"aid_v1_00A52B85-2BBA-41AD-9646-6BD9D330FFF0","iphone"
"9156706","site"
"aid_v1_01053B48-C8A6-4879-9BFA-A2F3CD3BB985","iphone"
"aid_v1_0117A9A5-F2DB-4C3F-88FE-6371D78BE148","iphone"
"355167056507534","android"
"1042315b2e057d6b","android"
"355167056412735","android"
"355167056331554","android"
"daa50e9763a05e56","android"
"355167056276155","android"
"357930044000054","android"
"1040954435","site"
"355167056250267","android"
"355167056026949","android"
"860598020001501","android"
"355167055963571","android"
"915686179","site"
"355167050959699","android"
"103559e4109f6da8","android"
"355164055479583","android"
"355164055313022","android"
"aid_v1_02AA770C-D984-4303-9387-8B8CB2057B87","iphone"
"aid_v1_031711CE-0107-4064-AA32-3C4C1E5825CF","iphone"
"355164054007666","android"
"1035452146","site"
"aid_v1_032731E5-1A14-4ADC-AB34-60CD42564635","iphone"
"355164051467418","android"
"357930041072734","android"
"355164051139702","android"
"0x2aa359666acc5eab","wap"
"aid_v1_038268D7-0542-4FAE-A7BE-1C04FE72C652","iphone"
"ce2bf5771fb48257","android"
"355164050599898","android"
"355164050040307","android"
"355136059492739","android"
"aid_v1_03D8A5C7-7700-43B9-B099-D84AAA24A957","iphone"
"355136059371784","android"
"0x4b9ced457c1db5ba","wap"
"915cb7046ea24fd0","android"
"355136059102734","android"
"1034259872","site"
"355136058718084","android"
"355136058666952","android"
"aid_v1_040966B8-0C0C-4716-8F7D-C2290BF76255","iphone"
"357866040229927","android"
"0x2a737ff7336ef200","wap"
"355136058585384","android"
"aid_v1_0411A668-2822-4B2E-BEB6-BA61D2B9421E","iphone"
"357864057050153","android"
"355136058442396","android"
"916130991","site"
"355136056911236","android"
"355136056791570","android"
"aid_v1_04BFAC1C-6917-4233-9CD9-5C341C6EE65B","iphone"
"355136056685004","android"
"916248757","site"
"355136056581153","android"
"355136056483673","android"
"aid_v1_059723CF-4D92-4651-AA05-50D988F3C290","iphone"
"355136056336251","android"
"aid_v1_05A1F95D-C7DC-42CA-9CA0-E943BAD24A1D","iphone"
"db03cc73557e01e5","android"
"355136055898285","android"
"1031504178","site"
"1031406242","site"
"355136055748969","android"
"355136055735313","android"
"aid_v1_06ABF119-12A6-4762-8470-25EE2DB7E957","iphone"
"1239320351","site"
"355136055714581","android"
"1031347757","site"
"355136055452430","android"
"aid_v1_07467A21-86F8-40BA-A608-6AB2AAB77DAD","iphone"
"1031295623","site"
"355136055399813","android"
"355136055321783","android"
"aid_v1_07FA98FC-77AA-4158-97B3-7A2E1D37FBEB","iphone"
"0x29184d768ae0c6f1","wap"
"013647001975906","android"
"103068394","site"
"355136055273240","android"
"357864053475123","android"
"355136055204757","android"
"1030522028","site"
"aid_v1_08F44B10-11B4-4A98-88A8-E17AE2B11336","iphone"
"355136055111192","android"
"69f2103fc893781d","android"
"357864053381909","android"
"355136054982718","android"
"1030079631","site"
"aid_v1_09E0F7E7-6F3B-480C-935C-0861320674D7","iphone"
"1029092394","site"
"355136054665040","android"
"355136054500585","android"
"357864053214183","android"
"355136054372985","android"
"aid_v1_0A9C3849-4A70-45B4-99B1-8DB1573CEA3B","iphone"
"355136054293868","android"
"355136053466218","android"
"0x28c19bed90ad87a6","wap"
"aid_v1_0AA32ABE-3288-438E-9277-3D35C71358AB","iphone"
"355136052474940","android"
"aid_v1_0AFB491D-563A-4C10-A82E-6CEA33D8298D","iphone"
"355136051315185","android"
"1027489687","site"
"1026734373fe45fa","android"
"355136050072225","android"
"355114052183969","android"
"355113051412312","android"
"355101056309815","android"
"aid_v1_0B647688-9630-45A5-8710-6D577CBCEA73","iphone"
"355101056030890","android"
"1026270662","site"
"355101055158601","android"
"355074053443764","android"
"1025308517","site"
"aid_v1_0C16B906-910B-4A27-9C87-32662C7F82AC","iphone"
"355072059273680","android"
"0x285824164ab347d6","wap"
"355070059332787","android"
"355070052662289","android"
"355067049041700","android"
"355067047289574","android"
"aid_v1_0C1BD03C-356B-44E8-89FE-19C13BB4BCD2","iphone"
"1025002474","site"
"0x28375246ba18e115","wap"
"fec2c9db02f82b08","android"
"355066047813979","android"
"355066047180262","android"
"355066046895399","android"
"355066044843565","android"
"357863049636574","android"
"db78527187244482","android"
"355066044336297","android"
"355066041643737","android"
"10249648","site"
"1024560346","site"
"733baa483aa593bd","android"
"355060050078273","android"
"1238035151","site"
"355056059971575","android"
"355056059910235","android"
"db865520827252b1","android"
"aid_v1_0CEF9E64-50A7-46A2-A04D-2686B6127D3B","iphone"
"355056059860455","android"
"1023666245","site"
"355056059044217","android"
"ce458d2c061915f2","android"
"355056058930671","android"
"aid_v1_0D4F3230-9DD8-43BE-9C5D-93BAA94FB9B9","iphone"
"0x276d25113d714edd","wap"
"355056056778148","android"
"aid_v1_0D5AD6F1-B4BF-4434-9533-A0E3B1F99FE8","iphone"
"355056055902285","android"
"357863048844369","android"
"aid_v1_0D72FD14-A91F-4694-A952-58E0ED4EE5A3","iphone"
"355056055857273","android"
"355056055757036","android"
"1018916049","site"
"355056055106622","android"
"dbb20a6b88c4a2f6","android"
"1018815269","site"
"aid_v1_0F0873FD-8B14-40E9-9A8E-B1CA7D77ECAB","iphone"
"0x273ee205201b9156","wap"
"355031042036901","android"
"355031041920386","android"
"355031041730397","android"
"355027053486761","android"
"355027053480111","android"
"3550223842fd7c19","android"
"aid_v1_0F981368-99EA-414E-A459-05C87EE993BC","iphone"
"1016d5c6a6942c82","android"
"aid_v1_0FB4A5BE-6824-4283-A360-D6435F354FBA","iphone"
"357863041828690","android"
"354982053019213","android"
"354980058053435","android"
"1016747402","site"
"aid_v1_10381F48-A71A-4DE3-8AA5-483C9323C81E","iphone"
"357814048532686","android"
"354980054941732","android"
"dbf91cb0522d6281","android"
"aid_v1_10AC1454-E492-4ADD-BDEB-AB8E9613808C","iphone"
"1016497319","site"
"354961051436363","android"
"354955058845360","android"
"aid_v1_111ADEC8-C608-4141-9414-3EAEE7FE8EEC","iphone"
"dc0f9ae7254cf1f1","android"
"354955056868364","android"
"354955056853051","android"
"354954056369945","android"
"1015531610","site"
"354953056902457","android"
"aid_v1_11E8BFC9-77B3-4652-B849-EDD33DA19F57","iphone"
"101432a7374a3048","android"
"354953056523402","android"
"354953050220104","android"
"101405cc195834b","android"
"aid_v1_125815A8-75FE-4D2C-A477-96880F4D55A3","iphone"
"354949041220187","android"
"354949040328353","android"
"354916059227990","android"
"357800058038623","android"
"f694a190e11674ab","android"
"aid_v1_12F52FB2-6A85-42F3-9ECA-B21AC00DC477","iphone"
"354915051743871","android"
"919aff31ba484a3b","android"
"dc39a999db3cae90","android"
"354912059207561","android"
"aid_v1_137C6F9E-95EF-45BC-B17F-4D3C116F3B44","iphone"
"1012779604","site"
"357800057924831","android"
"354905059334310","android"
"013647000236722","android"
"dc471ccd6dcc4f95","android"
"354905057855365","android"
"354905057467864","android"
"354905056117791","android"
"354905055500765","android"
"aid_v1_14D6F6E4-1A72-4C64-8133-043339D9FC16","iphone"
"357800054454097","android"
"354905053501625","android"
"aid_v1_14FDFD4C-C08B-488D-9F08-130C4F5688CC","iphone"
"354905053143188","android"
"100d5b02d25fcc26","android"
"354905051621847","android"
"354905051549956","android"
"911316200030516","android"
"354905051335059","android"
"aid_v1_15A99A98-7DEB-4024-BC01-9514A7397633","iphone"
"354905050802364","android"
"1006664270","site"
"354905050139221","android"
"354903050963922","android"
"357800051464537","android"
"dc5fc682d256bd07","android"
"357800051439224","android"
"354903050576047","android"
"354895056389310","android"
"1006448405","site"
"354895055780311","android"
"aid_v1_166889C1-1482-4FE5-820B-A63CD9E79B08","iphone"
"358401044177978","android"
"354895055727254","android"
"aid_v1_16A2D609-172D-4786-9F2C-C73FE45D612F","iphone"
"354895055485192","android"
"354895055232164","android"
"354895055118280","android"
"aid_v1_1741C95C-15D2-4A1D-AC75-C45A9E95AD15","iphone"
"354895055069384","android"
"354895051326929","android"
"dc7e0831606c2b86","android"
"354895051103815","android"
"354895051081623","android"
"354895050874218","android"
"dc86288128fcb572","android"
"354895050856561","android"
"aid_v1_17A5AE13-3B08-4F3A-A05B-D0F3F2A5176F","iphone"
"354895050843882","android"
"354895050829535","android"
"354895050827968","android"
"354895050797922","android"
"354895050768444","android"
"354895050767487","android"
"920372024","site"
"354895050737274","android"
"358268053112711","android"
"354895050736722","android"
"354895050691042","android"
"354895050683817","android"
"357800051134312","android"
"354895050647242","android"
"354895050643431","android"
"354895050631048","android"
"354895050629943","android"
"354895050629505","android"
"dca61b909181cf75","android"
"354895050591929","android"
"1236749651","site"
"354895050541742","android"
"354895050538656","android"
"0xff0492eb304ebd48","wap"
"aid_v1_1A374EFC-D9B8-4231-A090-DBD95877C5C5","iphone"
"354895050531305","android"
"354895050469548","android"
"357800051048801","android"
"aid_v1_1B03F59C-00D5-44B5-8999-359765336152","iphone"
"357800050257049","android"
"354895050449029","android"
"354895050446041","android"
"354895050401194","android"
"358401040264200","android"
"354895050370159","android"
"354895050356984","android"
"354895050347231","android"
"354895050323927","android"
"aid_v1_1BC55F37-B888-4B27-9934-25563CE5F8D4","iphone"
"aid_v1_1BE0F18C-44B1-485F-8F56-93E3C7196789","iphone"
"7308ed2ba9fc302e","android"
"354895050307383","android"
"354895050299598","android"
"860916021518747","android"
"354895050281042","android"
"aid_v1_1BF23BE8-8FAA-4251-AB36-9061FB8EB2B9","iphone"
"354895050250112","android"
"354895050225536","android"
"123621641","site"
"dd2249562379638c","android"
"354895050207351","android"
"354895050201792","android"
"354895050178081","android"
"0xfcca593f67cb5c2d","wap"
"354895050177539","android"
"357786056196754","android"
"354895050148076","android"
"354895050121479","android"
"358268053011590","android"
"354895050102859","android"
"354895050100937","android"
"922740741","site"
"aid_v1_1CFB5D9F-D918-4B09-930F-707AA8CC3A71","iphone"
"354895050068894","android"
"aid_v1_1D2AD9D3-E344-4E74-BA05-54F99B072CFF","iphone"
"dd443635d849f990","android"
"354895050033021","android"
"354895050032056","android"
"354895050009724","android"
"0xfbbd4e95ee3adfaa","wap"
"0x249a5c9c75084d2a","wap"
"354890040330066","android"
"0xfb7a00fb4c2d758d","wap"
"0xfb63ed57ec9dd739","wap"
"354846051994794","android"
"aid_v1_1E6034BD-D725-45C3-87FE-E1D6F78F47B9","iphone"
"357786051897851","android"
"aid_v1_1E85C823-F77D-4A3B-A3C2-E95DC1EA8A0A","iphone"
"354846051086211","android"
"354846051072096","android"
"354846050730678","android"
"aid_v1_1E985D5A-81FE-4C62-90D9-FB52FF9B5CC7","iphone"
"354846050616539","android"
"aid_v1_1EE15CA7-6DD9-41D1-A690-4636CF859FDD","iphone"
"0xfaed46877e74ec7a","wap"
"354833057216778","android"
"354833057126902","android"
"354833056932888","android"
"354833056798651","android"
"aid_v1_1EF745DD-9B75-4BF3-82D8-7B957AD9679D","iphone"
"0x4ad5cff97ebe785c","wap"
"357779030785065","android"
"dd6435a2c28e10e2","android"
"354833055353490","android"
"1234b59eb9d20108","android"
"354833053529059","android"
"354833052288160","android"
"354833052031370","android"
"aid_v1_211E5681-839F-4A77-9E6D-918D05D49622","iphone"
"354833051946115","android"
"354833051811921","android"
"0x23f1c7c879938859","wap"
"354833050655311","android"
"dd7c66490dc797a7","android"
"aid_v1_216F7A15-4E93-457C-B840-56DBE0253F3E","iphone"
"354833050365663","android"
"aid_v1_21729E7D-ED4C-47EB-92BF-1472ED09A1E8","iphone"
"0x2367a3a82a631160","wap"
"aid_v1_219C5B41-CA77-4AFF-A1BC-E45F5AC4223D","iphone"
"357777051092510","android"
"357758047155165","android"
"f731a46487a1afe0","android"
"354826053058277","android"
"92443117","site"
"354807055545487","android"
"7303226c7520785d","android"
"354807054373394","android"
"357750050142214","android"
"aid_v1_2285FA6E-D163-47F2-9C7E-B28C7BAB049B","iphone"
"924624508","site"
"f73bfdc2e9f7ff9e","android"
"aid_v1_22D47B1D-66B5-46F0-A0D2-FA07DCD78787","iphone"
"354795057237551","android"
"354795057216613","android"
"354795055753237","android"
"354795054826984","android"
"354795051647003","android"
"357750043428902","android"
"dd8d7eeb8842c3bf","android"
"0x2349b76517cd40d2","wap"
"354795050349478","android"
"354793058581234","android"
"aid_v1_23A8B0B1-FA39-42DC-AA6B-A9A3E1608A51","iphone"
"354793053799401","android"
"0xf862242657ac7004","wap"
"354793050422346","android"
"aid_v1_242E5306-FFAE-49E2-8E7D-D8539400ABD6","iphone"
"357750041674416","android"
"354792056947322","android"
"0xf82fe91cb7962e72","wap"
"354792055153104","android"
"354792054972330","android"
"354792054337104","android"
"354792053996405","android"
"357749050362350","android"
"354792052341348","android"
"aid_v1_2533719B-29D0-420F-9478-9506FC589765","iphone"
"f745f85c5700dc20","android"
"354792051924482","android"
"0x22ca58c643c9707f","wap"
"aid_v1_2584E731-B854-4AE4-BCB9-37AC13C374B4","iphone"
"354789050291475","android"
"357747057530011","android"
"aid_v1_25DCBE84-A5CC-4EEF-8B2E-E5842723A7A6","iphone"
"354785054610710","android"
"ddcddbc648625b3e","android"
"354784059454901","android"
"aid_v1_264166BE-2006-4B5F-BBF0-E9719CFE91D6","iphone"
"354784055286208","android"
"354778052780452","android"
"ddead0cfc98dc9df","android"
"358268052951085","android"
"354778051396326","android"
"354778050336356","android"
"357747054830083","android"
"de05a87a07e3d4a9","android"
"358268050455386","android"
"354720058074548","android"
"354720058067351","android"
"0xf64e31897e4b4b54","wap"
"354720053240466","android"
"aid_v1_271877DA-1138-4E32-809E-90C8BBEA0885","iphone"
"861078020059097","android"
"354720052111122","android"
"354720050976435","android"
"0xf5a5e130e04796f7","wap"
"354692042606794","android"
"1229809835","site"
"354666059291054","android"
"357742051114441","android"
"0xf54de520c877c2f1","wap"
"354666059102566","android"
"354666058981226","android"
"aid_v1_28516FC6-7D9F-4712-B537-B1690E441E47","iphone"
"354666057899908","android"
"354666055998470","android"
"aid_v1_288C4AC1-54D0-42C1-B94D-FB71C28817FE","iphone"
"354666055995872","android"
"aid_v1_288F5C0E-04E1-49CA-AFD5-2B24E86B145E","iphone"
"357740051294171","android"
"aid_v1_289709FB-16EF-478A-984B-FB8B3B24C8C0","iphone"
"0xf44ee4abc01e2be8","wap"
"354666051423127","android"
"354666051377448","android"
"354666050758424","android"
"354661053489085","android"
"354655054068690","android"
"aid_v1_292CD364-CE20-4931-9830-1760BE9B4470","iphone"
"354655053665652","android"
"354655051180548","android"
"aid_v1_2963C567-54ED-4FE5-B811-4D39A0143725","iphone"
"354654059836276","android"
"0xf403ad7c6436a030","wap"
"354654053954356","android"
"de3a44cbbc5028fe","android"
"354526055226282","android"
"861121023012349","android"
"354526050545884","android"
"354526050508296","android"
"aid_v1_2A8E017F-6C55-48EF-A50E-AD78750D5540","iphone"
"0xf370872557bb0884","wap"
"354526050438197","android"
"354526050430038","android"
"354526050386388","android"
"354526050372669","android"
"aid_v1_2AED6815-759F-42A6-823F-F45016C26B13","iphone"
"357740051241222","android"
"354526050314273","android"
"f771d0599e144b46","android"
"354526050292925","android"
"aid_v1_2B0B658D-AC9B-434E-B015-752AF5B8A39E","iphone"
"0x2136985c2e1d433c","wap"
"354526050242722","android"
"354526050200407","android"
"92740ef0f42d7d09","android"
"357740051156859","android"
"354526050176276","android"
"aid_v1_2B8540C7-F6D4-46FF-8B24-A0CA67611530","iphone"
"aid_v1_2BB5A2A3-7152-4A5F-9C6E-08F3EF9BCC30","iphone"
"354526050101936","android"
"de665186518348ab","android"
"354526050097944","android"
"aid_v1_2BE3CD0E-B39C-4A1E-8C5C-23D7AF7F4A6A","iphone"
"357740050455732","android"
"aid_v1_2C05122C-636E-4F3E-8BF8-C9CCF424C135","iphone"
"aid_v1_2C0F30EC-C923-4B50-BB54-A2D15D3E3073","iphone"
"354526050090253","android"
"354526050032487","android"
"354526050024534","android"
"aid_v1_2C691CBB-6474-4366-AA21-6B8EDBED2884","iphone"
"354526050013883","android"
"9280c753583e9da8","android"
"aid_v1_2C95054D-EF8A-437F-9B40-2698F97AE6D6","iphone"
"0x209d21c9c866af3f","wap"
"354524056042048","android"
"aid_v1_2CFD9C3E-0E62-4F58-864F-6F502EDBCB09","iphone"
"aid_v1_2D0F2A25-E351-4F84-ABC5-E3F7325E1509","iphone"
"354524053210275","android"
"354524053197951","android"
"0xf24c50054ceb2069","wap"
"354510052741915","android"
"aid_v1_2D26A179-DB99-4E23-AB81-FC8AE9DD2808","iphone"
"354510052658226","android"
"354510051652246","android"
"354505058357377","android"
"354505050629476","android"
"aid_v1_2DBF414E-1D99-498E-B4E7-D4A3454C67B6","iphone"
"0xf15c98bdebd29f88","wap"
"354500050023242","android"
"354494040427426","android"
"354461057798759","android"
"aid_v1_2DC4D527-35DF-46A2-B115-BDDB287B1379","iphone"
"354461057341469","android"
"354461056581032","android"
"357737055991364","android"
"aid_v1_2DE1E8B8-E69C-4319-930C-63800A8D632B","iphone"
"aid_v1_2E13C04F-F699-4F25-A5E6-968ADE1991A8","iphone"
"354461056040849","android"
"354461056025261","android"
"0xf10f355d3aae8deb","wap"
"354457059817399","android"
"354457059589527","android"
"aid_v1_2E78AF4A-8190-4AB6-A593-56DBFED5B2EA","iphone"
"354457053167734","android"
"0x2003efc9a344519c","wap"
"357737055461194","android"
"354455042006229","android"
"0xef6c3f3fb3664c48","wap"
"de9e716517c35fe8","android"
"354455040095992","android"
"354452050049407","android"
"aid_v1_2EBA814B-10EF-4D7B-8C63-21E6FF2FD672","iphone"
"354452050022412","android"
"354439059939944","android"
"0xeeb5956af5a3a346","wap"
"354439058887904","android"
"0xeea9b73a76907b60","wap"
"354439057511497","android"
"357737052740202","android"
"aid_v1_2FA6AAE6-ED7E-4DC6-AB8D-7ACA78A5B025","iphone"
"aid_v1_2FD8C7B1-8DD6-42A6-AB74-46DD60F6A8BD","iphone"
"354439056895404","android"
"354439056461157","android"
"1228625530","site"
"357737052687379","android"
"354439056061023","android"
"354439055663795","android"
"dea8a7fcfb487401","android"
"deb4fcdcffb179f1","android"
"354439055658688","android"
"122834491","site"
"929d7df50ca20cb7","android"
"354439055615910","android"
"1228254790","site"
"354439055394425","android"
"f79a957c616c06d0","android"
"354439054871670","android"
"911316200073656","android"
"354439054816048","android"
"354439054758349","android"
"354439054528098","android"
"357730058208290","android"
"debb751e5ae5eb1a","android"
"354439053857399","android"
"354439053336980","android"
"aid_v1_31E5AEE3-EBE9-4A90-BA2B-04F116B8222D","iphone"
"354439053001956","android"
"aid_v1_31E645D9-E089-448F-BD5D-66B28E3CB9C5","iphone"
"ded162124ffee8eb","android"
"0xed4cf05aec47b50e","wap"
"aid_v1_3248DE27-25B9-458C-A9B9-84950E3896DF","iphone"
"354439052690320","android"
"92aad93fdf9b0eb3","android"
"0x1fe42c5c175d8be0","wap"
"aid_v1_32501AB6-A534-4CD0-B267-5ECF0BB1E9E1","iphone"
"354439052435551","android"
"aid_v1_328185A7-8413-417E-B9DE-B087CF072868","iphone"
"92b5d0b198f476b4","android"
"861155020403309","android"
"354439051795989","android"
"354439050929688","android"
"0xebaf571808a8aae7","wap"
"354436059676013","android"
"354436059116507","android"
"69e09b887131ab5e","android"
"354436058330752","android"
"354436057139279","android"
"aid_v1_3316E429-60EB-4672-BCEB-3DA793F1AA55","iphone"
"357730055533872","android"
"354436057057877","android"
"aid_v1_331E2144-A4D0-414D-B920-AEB9CADFAA41","iphone"
"354436056644204","android"
"f7ada5fc0bcf319d","android"
"354436056520040","android"
"92d12b3ffbc3bab6","android"
"354436054257082","android"
"358268050412403","android"
"357730050017483","android"
"354436054212236","android"
"0x1f74a1c1fa4070f9","wap"
"aid_v1_3400B141-B958-4388-AA81-C497F98DD0D7","iphone"
"92d908e8976c3547","android"
"354436053139349","android"
"354435054967518","android"
"354435054955273","android"
"354435054456405","android"
"354435054256904","android"
"354435054202163","android"
"354435052838984","android"
"0xea5a87fb9f37c12d","wap"
"354435052824638","android"
"0x1e4b6ba78b9d6a13","wap"
"aid_v1_34B3A922-E75F-4FC9-B4CA-EDFA437EB31E","iphone"
"0x1dfcf8da95eb0de4","wap"
"354435052538006","android"
"354435051873255","android"
"357729059674039","android"
"aid_v1_34D6A07F-F0DC-4A03-A3C2-EE2AFF10D1E6","iphone"
"354435051142008","android"
"354435051094803","android"
"aid_v1_34F1AB7D-3990-4E19-97E9-3067C98F91BF","iphone"
"354435051090835","android"
"354435050983006","android"
"0xea00d7c16213bfbb","wap"
"357729059165020","android"
"357729058025266","android"
"aid_v1_357D0D82-61FB-4BCA-B40D-E81ABA9634E6","iphone"
"df236dceaba2a4fc","android"
"354425051987221","android"
"aid_v1_363E58C0-0750-417B-9DF5-ACF56985BDAD","iphone"
"354422050514429","android"
"354422050279627","android"
"df289773ce4d6a54","android"
"354410052955153","android"
"aid_v1_36DED4A7-4822-4E74-9FC3-9ECD79D13755","iphone"
"357729057842547","android"
"aid_v1_36F119BE-0BD4-471E-BFF6-6C170A75CFF9","iphone"
"354410050093395","android"
"92e8d1b4a3e21af3","android"
"354400057423612","android"
"aid_v1_38A36F65-AC60-418D-9B14-8829273852C3","iphone"
"354400057394888","android"
"df2c183de422c9cf","android"
"354400053263798","android"
"357729057021944","android"
"0xe97137480a6927d5","wap"
"354400053073924","android"
"1227278384","site"
"92eabf624a787dc5","android"
"354390057439157","android"
"aid_v1_39748676-C484-4A30-9005-99BC6BE48C83","iphone"
"354390054182479","android"
"0xe938f28e96263797","wap"
"354390054096984","android"
"aid_v1_3A240A6E-8108-4648-B209-3B445C88A020","iphone"
"354386057101805","android"
"357729055902764","android"
"0xe8b3cbd3823c7fb6","wap"
"df613639698e1fff","android"
"354386053892977","android"
"354386053877135","android"
"0xe874677c85f44e11","wap"
"354386053566092","android"
"f7d07f5f02309ca1","android"
"df61b0db3165bdc5","android"
"357729055883105","android"
"354357052868193","android"
"357729055264355","android"
"aid_v1_3AFD282C-82E3-44C6-90AC-4A8B024458F7","iphone"
"0xe80bee91dca29fb6","wap"
"354340054051521","android"
"aid_v1_3B04AD05-EFF2-4EF1-9F74-27705CA2E024","iphone"
"354340052337203","android"
"354340050634312","android"
"0xe7bc480bafbf1837","wap"
"357729055254620","android"
"aid_v1_3B2D14AF-F94F-4512-8281-4640D5FEE2C5","iphone"
"0xe77361e8f83e3970","wap"
"354303052453032","android"
"354303052261294","android"
"358240059636472","android"
"354269050148454","android"
"354245058913446","android"
"aid_v1_3B77075B-574C-43EC-919A-BA043339470D","iphone"
"df7bda82333a0aaa","android"
"aid_v1_3BE31FDF-2824-4ADC-9962-45E6FEEEB2BC","iphone"
"f7d9748a87dda4e","android"
"354244054099433","android"
"354244054075573","android"
"354212052289694","android"
"aid_v1_3C15CACB-CEDA-4092-9635-CC693762E720","iphone"
"357729054576718","android"
"aid_v1_3C2E7D21-2FD8-4891-9CD5-78D352156E78","iphone"
"354212051380726","android"
"aid_v1_3C6AF797-02CA-459F-9EE1-4B730B069A1E","iphone"
"911316200150447","android"
"0x49760069e5759d30","wap"
"354155055797025","android"
"aid_v1_3C88C99B-B433-40FA-B5D9-E234A0E2C2FC","iphone"
"aid_v1_3CEA9173-F610-4CE8-BEF0-5FCB1BC3C333","iphone"
"0xe66f70344b4cbde4","wap"
"354155052889908","android"
"354098059514808","android"
"aid_v1_3D2AEE01-DBED-4C35-9EF4-89175CD335C1","iphone"
"354098059012951","android"
"354098059012761","android"
"354098054175902","android"
"357729054545432","android"
"354098054049636","android"
"354098052980592","android"
"354098052336563","android"
"dfa9de4fd553a2b3","android"
"354077056529845","android"
"357729054468130","android"
"354043044992859","android"
"aid_v1_3DD8728E-13D8-4937-858C-3D931357C874","iphone"
"cef54bc1a76a7fa0","android"
"862704021034107","android"
"354043043517160","android"
"354017057987345","android"
"354017053380719","android"
"354000050564477","android"
"353996050089483","android"
"0xe4b159d4552a6c94","wap"
"aid_v1_3E7FCED0-B7CD-46EE-86DB-E1890C8DE0F2","iphone"
"353995057811865","android"
"aid_v1_3EC2430A-BDE9-4C9A-9C67-7156DE59BF8F","iphone"
"0xe49ee80a0d8edaad","wap"
"353995055839728","android"
"aid_v1_3ECF1668-D60E-4814-8539-E70DE70C3BB2","iphone"
"0xe49e194c24e79d95","wap"
"353995055822476","android"
"f7dc3f10ae0cb31e","android"
"aid_v1_3EEF3AA3-FD83-470C-A7BF-1A208FD43A68","iphone"
"353995055822112","android"
"353995055821957","android"
"aid_v1_3FA18A97-B070-46E3-AFC1-F7FBEA50B90B","iphone"
"353995055613925","android"
"357729053540830","android"
"353995055587863","android"
"353995055544872","android"
"dfffe82b4a69e3c4","android"
"aid_v1_3FB028F7-5E8E-491D-B99E-052D624880FA","iphone"
"353995055538544","android"
"353995055523181","android"
"353995055506145","android"
"aid_v1_3FBE585C-399A-4759-B550-45541A243593","iphone"
"723795079","site"
"353995055499382","android"
"357729053379155","android"
"0xe32af33b4f0d8a17","wap"
"358240058567686","android"
"353995055127538","android"
"aid_v1_4000937D-F705-406D-87BB-7EDECB55B7B2","iphone"
"0x67e7b6b49185717b","wap"
"0xe2a39055eb59e781","wap"
"353995055127447","android"
"357729052704882","android"
"353995051563694","android"
"e00a252db19e1f3e","android"
"353995051563272","android"
"353995051555583","android"
"013341003304378","android"
"353986055468378","android"
"0xe272b5fd45f60104","wap"
"aid_v1_4147F876-D30B-4CB1-B052-732C18E65F09","iphone"
"353977052027705","android"
"357729052568584","android"
"0xe1e0d6cfc10f2552","wap"
"1226438538","site"
"699c51125de6009","android"
"353976053649160","android"
"357729052367748","android"
"aid_v1_41968774-B588-452E-B0BF-BC28EB616B15","iphone"
"353975059155552","android"
"722801873","site"
"357729051410333","android"
"f8203fb46fcbea7a","android"
"aid_v1_422A7279-9687-4FD9-BA32-ABD379558DFE","iphone"
"353975052447964","android"
"aid_v1_42338C3C-E696-4B14-BAE4-FA703ECD3D4E","iphone"
"0xe0c721b1f0ddce05","wap"
"0xe098df3db4067587","wap"
"911316200175527","android"
"353942041931904","android"
"aid_v1_4266339E-0E7E-4D0F-87CE-5C3ED951855D","iphone"
"353924053206136","android"
"357715050032053","android"
"0xe012c67a429c8db2","wap"
"aid_v1_42B1BDAC-8480-40AF-86D0-E07920DEB42D","iphone"
"353921055791073","android"
"353921055167837","android"
"353921054973771","android"
"353921050511369","android"
"aid_v1_42F05E57-2B52-4EAE-99A3-A3BF04015C93","iphone"
"353918058369071","android"
"aid_v1_42F18FA2-99C9-4264-B02D-F8691779E0DF","iphone"
"353918058145315","android"
"aid_v1_431EBD53-C4F3-4897-95D8-27886846F103","iphone"
"0x194009fa3bd07493","wap"
"aid_v1_433BD2E5-EEE1-428A-853D-4AF36EDBF3DA","iphone"
"353918057673598","android"
"357656051837464","android"
"353918057496222","android"
"353918056531763","android"
"353918056391358","android"
"aid_v1_43D8F317-E8AB-4E2C-86A6-B7479683F3AD","iphone"
"0x17c4650252e63d6f","wap"
"aid_v1_44B79741-01F9-4AFC-BD64-3A465F90A5BA","iphone"
"0xded10c100d4f6ce9","wap"
"0xdecacef596bf0809","wap"
"353918053337495","android"
"e06f035a88775ca0","android"
"353918053281313","android"
"0x17751c0c8af1ad6e","wap"
"353918052230808","android"
"353918051767008","android"
"1225202806","site"
"353918051657886","android"
"353918051502819","android"
"68ef2c3bc221398b","android"
"0xddc976d6016ec4cd","wap"
"f84646f4a1aba83e","android"
"353918051194443","android"
"357656050253309","android"
"9335da55943d510b","android"
"353918050963723","android"
"aid_v1_45C61788-7A74-4DEB-92E9-6559102C00F5","iphone"
"353918050314471","android"
"353918050034434","android"
"aid_v1_45F9BCB6-34ED-4064-ADF0-558A8676E64C","iphone"
"353877054436930","android"
"353877052167230","android"
"aid_v1_4618D5D7-9A08-4502-A1A3-92CE76F482C7","iphone"
"353877052073768","android"
"353877051702847","android"
"353861056262791","android"
"353854051372954","android"
"699726558","chrome"
